NAME,NAME.id,LOCATION.x,LOCATION.y,POSITION,SHAPE.length,SHAPE.orientation,SHAPE.width
b13325,d4bbb3ac-82a6-43d2-9120-02e827c6f01e,63.089283,56.665295,47,31.794657,99.332,6.345061
b13328,afbc6364-73e1-4f0a-94cb-14daf1342e08,90.08738,66.98163,47,32.377457,90.59727,6.4231334
b13340,bd3f253a-2ac2-47fa-969a-735c7131a41b,117.47937,66.31688,47,13.903425,101.24454,5.3026724
b13346,c83d3454-26c0-44cd-a933-8fa2422243a4,139.50189,68.75236,47,21.680231,85.225426,5.8077574
b13355,1072734d-2be0-4377-8fd1-112593704a2e,159.71326,68.92049,47,13.026601,66.92978,4.718976
b13380,6c30d139-2d56-40ef-a63e-8a851b1043bb,206.19461,53.557102,47,9.471081,127.82917,3.5219905
b13481,751e220c-872c-49b0-8d83-e025fa3ae440,146.79213,64.50084,48,37.528824,85.77701,4.7440248
b13609,7e6b921b-8c62-4a08-9c6a-896d6d522124,321.20963,63.77114,48,9.348199,60.945236,5.6131086
b13610,a9769144-17d1-4b03-82d2-5276085abaef,328.3596,67.895966,48,14.068052,44.894985,6.7689867
b13454,9cd8f194-7cff-45ed-9cf1-63c4297a8dc1,89.88781,63.100826,48,32.727226,91.80657,6.3573
b13622,0d7bbf01-19f6-46f7-bd14-20e23de5a7c0,88.35381,64.350914,49,33.082607,92.0956,6.702135
b13463,e30f7512-b6e6-44b4-87ee-ff633f227908,115.51563,53.81691,48,26.072973,103.15752,5.2869277
b13631,186f0bc8-fbe8-4595-901e-fcec904b90fe,114.64071,54.74488,49,25.546095,103.49018,4.4846535
b13466,64c53790-ec1c-44b7-a12a-ae08db8efd25,117.312775,62.606754,48,13.79702,101.315834,4.8705325
b13636,b3a90ea6-1608-4164-ad2f-090b812c7782,116.37549,63.44267,49,13.97601,98.674034,5.12542
b13473,888374ea-2b8d-4785-8664-1a22f64c5a3b,126.88614,46.82825,48,16.438414,114.55515,5.8317246
b13643,97555011-8f03-49a5-848c-1646b3d7196c,125.11749,47.651493,49,15.908281,114.052765,5.321073
b13486,f04f7885-abfa-437d-934a-1a22c909b12c,152.18958,46.634163,48,28.36902,85.41561,4.685244
b13657,3bc7d5e6-bd69-4435-b8f4-33b50c10db8e,150.83163,47.721966,49,28.490025,85.00587,4.9912486
b13487,2d6f499a-b596-4629-ab6a-f546c8f7c092,148.54646,55.606594,48,10.857927,71.56507,6.101333
b13658,3374bd6f-b3b0-4b4e-a0eb-f0b1d65cf798,147.83653,56.670902,49,11.351346,71.644264,5.7960153
b13491,0607ed29-adbc-438c-8611-2389f27f5f74,164.27489,54.888985,48,12.757051,65.22488,5.751705
b13668,d28d8ffb-9fa3-48c6-90ea-c4b954ec3a61,163.38113,55.7909,49,13.28862,66.4893,5.7445097
b13496,d1546686-4749-4ce1-a5ac-a7ee793834ca,176.45898,65.516396,48,16.656372,74.5359,6.496048
b13677,927f0bf7-cbe0-45c5-a920-009e1c102de5,175.47969,66.48244,49,16.505018,76.41807,6.3057647
b13497,c42ad25c-2ac9-4a33-9b57-cc0d34d3d64b,184.2711,47.25734,48,23.736403,93.874245,5.8143992
b13678,85b99b0f-e4de-475a-a392-06a6d1a558c6,183.25047,48.200737,49,25.018982,93.00269,6.316989
b13509,b71c0ad5-cfbf-4c11-995f-ed6f43e1599b,196.0667,66.876144,48,18.519728,92.77463,5.0693393
b13693,dc9c22c2-6a56-46dd-854d-3996305d9182,195.29335,67.587906,49,18.114393,91.91622,5.769855
b13514,945fb6d4-a9ea-441d-b084-bde8ce4f2ea1,201.20729,58.457924,48,14.29801,103.33542,5.3454146
b13695,9baef17c-b0a6-483e-97da-bd3ff24661b0,200.71211,59.389168,49,15.483655,104.354225,5.1909575
b13522,036dfed9-0777-4004-8aa5-931ab512ef71,205.73808,50.301136,48,9.649089,121.48593,3.7276094
b13703,fbdefdfc-535a-4412-88af-ffdc29fd232b,204.91704,51.21806,49,10.415795,118.5232,3.2729056
b13529,54ab1fde-e937-4162-ade1-462b05f3c2f5,220.05762,67.184074,48,21.007427,95.3519,5.5548577
b13708,1b08e822-2b01-4573-acf1-4da495e7a3c1,219.65555,68.16956,49,21.080744,94.168465,5.3311286
b13534,db548c09-f8d8-4c84-8745-43f13f611f58,220.13794,49.556763,48,15.113428,112.282364,5.4300494
b13714,4ae6b287-6e3b-4ff5-a825-a67f2a37d80a,219.4813,50.42182,49,14.780989,113.07919,5.2744718
b13546,f960ef5e-9904-4431-9f11-5fbfcf3228fc,240.85612,65.27412,48,27.605131,115.03404,6.134048
b13730,935a0b7b-43d7-4315-9f59-fd960e36a627,240.45593,66.72738,49,28.682692,114.35099,5.82645
b13547,16770342-c925-4d25-b2b9-0dee16e083b3,237.20595,49.793655,48,15.003038,118.23747,6.625143
b13732,1d7c5379-1c66-490d-b5cb-b6ec5d810b3c,236.59041,50.784683,49,14.940213,116.50618,6.822011
b13556,c50eca55-d918-4ac1-92b3-3c57fe647867,253.78093,49.544285,48,13.761414,109.87959,5.943705
b13742,05fcaf49-b791-4d9f-81bf-30b036483a02,253.50612,50.522537,49,14.175299,108.78066,5.6244655
b13558,63f6dd59-bbfc-4a07-9e7b-71937ec795b6,252.61592,59.20308,48,12.535896,130.97166,5.780529
b13743,a2cb8256-4723-452b-93ef-ade8b3471510,252.42766,60.21724,49,12.3528595,127.80267,5.645795
b13564,c3c272d4-4362-436d-a5ab-886663074aae,266.3487,68.62888,48,15.602567,93.1945,6.827392
b13746,52788fee-0f29-4090-9def-67fb131f8c4d,266.21204,69.4358,49,16.268759,92.71915,5.845603
b13569,9631323d-0f87-4d51-b3c7-8d1d23beae64,271.51828,50.74154,48,15.254675,65.5568,5.7309513
b13749,89d1ae10-3050-413b-838a-8e337d33d01f,271.37256,51.75467,49,15.461468,67.37585,4.500632
b13570,fcc8c32a-c667-4c95-adfd-519c14ff8270,280.52805,64.924706,48,21.544703,122.85547,7.0284834
b13753,4ed4e478-1a50-4fca-a653-c1a9be5602bf,280.50958,65.90013,49,21.742435,122.805435,5.8553243
b13572,783e98ff-aaf7-42ef-b38a-dea2b7a656cf,287.3883,54.458324,48,17.660696,77.287384,6.620629
b13756,a1bf0c07-6576-4345-8be5-c5c9980786a7,287.76685,55.421326,49,17.648546,77.78058,6.6431675
b13577,3b93b5d2-1b06-4d39-aa82-6b3c0d61eaaf,299.15253,58.532005,48,18.674013,39.036587,4.7223806
b13760,225572bc-d17b-4f3f-a68e-316ff4e54f16,300.0723,58.98008,49,18.634783,40.509304,5.1326528
b13581,d6f6472f-7604-4b79-bbaf-65d72c85cecb,307.78653,60.148567,48,29.791183,39.99834,4.3982983
b13762,720a9b75-3025-4ad1-86ad-a6bbff2dddaf,308.2714,60.9107,49,30.47293,42.29465,4.173362
b13589,90e2f4e3-6799-4b1b-98ce-f1751a78f3d1,327.155,52.403164,48,16.054098,59.222668,6.4428573
b13770,f997c155-8992-4ffc-b034-2de79e6af551,327.87903,53.702312,49,15.486552,62.19688,6.1614466
b13598,039d6f56-2e0a-4168-90a8-1014009e42a8,341.04257,47.56239,48,20.273335,156.8683,6.4926286
b13777,a62bd6c2-b3cf-4b30-8b72-31c150738231,341.6452,48.881905,49,20.729187,166.52557,6.157729
b13608,b5c74808-a79f-4508-aacd-e63fa2483285,311.74344,68.51026,48,10.805253,61.821556,5.7634873
b13788,351bd655-2a4a-4bd2-9739-a4e92d4471ab,312.2858,69.50686,49,11.075617,61.82147,5.724682
b13652,7f0bc92b-b463-44e4-9ae5-20beec454ca3,138.3786,65.86011,49,21.781424,85.96554,5.7660933
b13664,41e007f5-62b9-4153-8f74-7e42f92672c6,158.20879,66.23993,49,13.019133,69.86712,5.239013
b13943,58bdb976-e9da-4e30-b919-8d971415f87e,343.60364,53.357697,50,21.565489,12.483052,6.586211
b13451,6d2af0bb-e59a-4a61-b267-9d8b2a389301,63.25031,50.48959,48,32.035004,109.533035,6.133233
b13614,75e9aa1c-2047-4ef6-b389-85b673ab6efc,62.257874,51.758636,49,32.117115,108.29338,6.1360474
b13790,2d225a99-659d-4a3e-bf46-5d77840d1a22,62.191135,53.57851,50,32.352184,109.00088,6.242645
b13954,6eb922b5-9ffe-49eb-8140-77be6266d92a,61.517727,54.78453,51,32.56774,109.107376,6.0573096
b13797,9c66f615-cd49-4354-9a7a-64fddf4027bf,87.91433,66.54361,50,32.971188,93.23477,6.722185
b13960,95daf1ae-b074-424b-86bf-5aeff2ae3e87,87.07075,68.01708,51,32.884438,92.56276,6.4212036
b13806,038a314a-2124-422b-aa5b-dfadd0f2e173,114.419075,58.050175,50,26.151348,109.80897,4.898447
b13966,3097da08-15a8-42ea-865b-5cc551d16325,113.76865,58.97458,51,26.48607,112.44174,4.5339766
b13813,c90d9660-6bf9-4e14-ba12-76385ceb0a6f,115.52834,66.656364,50,14.6218405,108.40398,4.9517117
b13969,42289c85-3317-45e2-addf-9dcfc28e75ab,114.3457,67.49683,51,15.5325165,109.10106,4.975821
b13819,bad216a1-65b0-4293-a015-21bc5c1d02f0,122.182625,51.77703,50,16.40247,108.97613,5.2075644
b13973,2c08f0c5-4301-41d0-957e-2f343629a065,120.73962,52.958054,51,16.250929,111.411995,5.1640906
b13827,55b6c2d4-d53a-445f-bc12-27cb1cea57f5,146.17447,68.040726,50,37.359303,84.25377,5.6236954
b13985,14a8e9ff-49d7-4226-a0bc-bbc7c58f3bbc,145.70103,69.23074,51,37.628986,85.292694,4.371036
b13830,3db89872-6f07-4394-9f35-91296ed2aec7,140.99818,51.39296,50,13.535308,77.66088,5.750467
b13988,4f72e745-7a83-4978-a602-c0575d2b9eef,139.61815,52.631577,51,13.772077,76.830956,5.0381203
b13834,a471ac1b-9d53-4259-ba6e-94f7b2ea623a,147.23097,59.067265,50,10.893785,61.557003,6.0342026
b13990,e957e7bd-9161-4b5e-a84e-d5d60ab7d0e7,146.37776,60.20665,51,11.29271,66.33107,5.8972263
b13843,64bf2c81-2e87-425b-b3da-2a4fe658a09d,157.42819,49.96943,50,12.873643,90.044586,5.708666
b13993,92360db8-6840-453d-9c10-3e8a025920e1,156.53084,50.94321,51,13.701581,88.152435,5.4735165
b13844,243b5b57-f4af-4c1d-a59d-6b72210e6611,162.61555,58.25111,50,12.668082,66.82872,5.7676034
b13998,1664aaed-fcc0-4118-8ac5-4518c638ca2c,161.68442,59.41486,51,12.575997,69.44409,5.7440534
b13850,c8ec8886-2bad-4293-90d9-0e7411de5614,175.45088,68.76143,50,16.981932,74.03033,6.0374312
b14004,aac16a41-15fb-47c1-b2e8-2177a361d6cf,175.01837,69.805664,51,17.195902,72.73909,6.1788163
b13852,738de062-461b-4c4a-afaf-4f44e9877c55,182.1488,50.789856,50,24.912052,91.10781,6.149416
b14005,a46765e7-c910-4e78-abb6-64d3f267f123,181.36166,51.88376,51,25.329132,93.150536,6.1570168
b13853,7d357ac0-9fab-4e7a-b551-92a7cf32f610,178.56601,59.802254,50,13.56263,76.43203,3.0131185
b14007,2aadb392-ac4b-49b5-9c6a-606beeaba61f,178.19443,60.688225,51,13.821004,78.40783,2.888697
b13862,88401a6f-a664-44ce-b496-3dcfe85e71ce,195.13503,70.360176,50,18.101465,92.34049,5.8126907
b14013,97ebc2c2-96bc-40e6-96a5-06eac7ac077b,194.30731,71.146545,51,18.667091,93.31639,5.6651506
b13865,3427af27-8945-411c-8f1c-2c4dc0c35bc7,200.71417,62.0666,50,15.34217,103.5157,5.5989466
b14019,24237d0c-421f-4885-b5b4-74720f0fe69a,200.04945,63.277885,51,15.559489,102.75145,4.613507
b13871,af962337-8760-49b2-a40c-1cc764c0dad8,204.60234,53.77075,50,9.438992,119.34165,3.4534934
b14025,c9223961-aecf-48d6-b51c-5488c7ca6cc2,203.35703,54.88792,51,9.024781,119.35947,3.6166987
b13880,84e41b33-f377-4f94-a6a4-bcd9881d3c8e,219.97964,70.70452,50,21.858404,94.29305,4.9737477
b14037,14edb2cb-7276-4b8f-a1a2-67da2c5cfa68,219.66791,72.01143,51,22.026735,95.19062,4.9428787
b13888,6e621ce9-a875-41c9-b7d6-a8a2cfd6f617,219.4175,52.857037,50,15.224635,112.71188,4.700422
b14040,7d9ae96a-5f2d-424d-a4b1-e806925ef6b1,218.75153,54.07803,51,15.225275,113.34076,4.4249015
b13907,3f4c1f02-5cf5-4dcb-bc88-aafd5a26e86b,240.7542,69.31364,50,28.307142,116.17938,6.0173054
b14052,a32b560c-2938-4ce4-b38d-2a98b2b94417,240.52847,69.82608,51,29.002708,114.97513,5.286218
b13908,acbf7ea2-6e08-4929-989e-a53ff7b49122,236.83253,53.2123,50,15.36664,118.96767,6.719241
b14054,494c98b4-4002-4427-b166-f4ec65259dfd,236.4711,54.495518,51,15.176151,117.3355,6.6289554
b13911,7b0d88f3-719c-4371-811a-033f0ba94868,253.80502,52.94331,50,13.950354,108.53386,5.4282846
b14061,5f52e8ea-b7a9-4686-9bd2-f2fd38cc0a2a,253.59671,54.3256,51,13.941082,109.65575,5.9431524
b13912,c688910a-f372-4cc5-80df-ca411ac3114e,252.57758,62.78023,50,12.798472,128.29025,5.6919494
b14063,12562d31-2d84-471c-99da-8983d3134f86,251.90968,63.73963,51,12.99432,131.8204,5.645439
b13917,087388a6-d3f1-487a-ae7b-2852167048b5,266.96692,71.97211,50,16.338722,94.656624,6.599461
b14070,09ec146e-eaef-4d95-9aec-da43253c4043,267.0646,73.07988,51,16.769691,94.66481,6.1153836
b13921,bf5e5cdc-98c0-4360-974f-dc30c0ecb741,272.164,54.254436,50,16.025555,67.14372,5.3082056
b14072,374a8a93-11b5-401d-83a2-367b520fa622,272.12283,55.352234,51,15.721582,68.84392,5.1689315
b13923,c4cde2ed-a0c7-4e36-9730-59db21b01ffc,288.666,57.95159,50,17.954885,79.086975,6.7198534
b14081,f4eb14e4-eed2-4046-99a1-da10d583075b,288.81537,59.134846,51,17.78344,77.427635,6.623087
b13927,83c1bca8-3132-4fe9-a32d-15053d4530aa,301.3304,61.168648,50,19.09727,41.79503,4.596476
b14082,ce4c680f-8ee2-401e-a453-b759e9098771,301.6832,61.699425,51,19.565773,42.38119,5.031707
b13928,53d1f861-fa71-41b9-ab5f-86dbe903d35f,309.52716,63.532246,50,30.923615,43.14937,3.6528447
b14085,71f4d100-c8fb-4e57-ad90-1764063bba8f,309.7905,64.42244,51,31.999247,44.22418,4.065251
b13932,7b226b44-8c19-4c12-ad20-96f2c874ba15,329.44525,56.208054,50,16.241879,60.108105,6.1164417
b14095,7ca7565a-36dc-4e2e-810d-dd4f3f8162e8,330.38306,57.413265,51,16.300718,60.69451,5.59221
b13949,5894559f-3d62-4a28-92f4-86908eb22acd,313.37686,72.15277,50,11.363788,64.707664,5.7535048
b14106,6c90e639-03c6-48e9-9918-b173c246a645,313.37497,73.40316,51,11.648399,63.418804,5.753731
b14102,64da4e07-03db-4992-b92a-428f14bd91de,344.3922,56.19863,51,21.40073,28.151691,6.5421214
b14112,2a004e94-c651-428e-b7e1-36bebbe634c1,61.414013,57.654644,52,32.600388,108.150024,6.327233
b14174,6ac4a4d7-2900-44d0-9645-a1281c286bd9,174.86089,72.46851,52,17.565056,72.773796,6.1445985
b14178,4765ff63-e095-42f0-8706-4d24d95855c4,178.07556,63.38707,52,12.481866,78.873955,2.7670841
b14184,ef36de44-c3e7-4d20-9165-2227feb53550,194.58144,73.963165,52,19.282476,93.27988,5.4713044
b13922,12c0397f-3350-48b4-8726-3132cc848956,281.07654,68.046585,50,21.94809,120.91557,6.3935266
b14074,d839edab-d8fb-4708-9c35-076035e37765,280.86035,68.80087,51,22.148754,117.52567,6.060973
b14243,21f17701-41f4-46d4-941d-21fcea0cd654,279.74417,70.38033,52,22.404085,110.93114,4.903836
b14422,83541347-57bc-42c3-9172-7596d819972a,280.1721,70.87748,53,23.212626,117.283905,5.9887013
b14132,2f93b9ba-9c17-4148-9f8b-a47510cc01d8,113.60749,61.45848,52,26.29536,114.616745,3.917045
b14292,685c3ded-c81f-49bc-b5b4-445335a03476,113.92597,61.903664,53,27.287933,114.92286,4.4098487
b14139,587339b4-5aaa-4373-ab90-b29d8b206684,120.145966,55.230408,52,17.228394,114.39964,4.8634133
b14302,2cdff06b-9988-49ec-8525-a4589cbaccbf,119.72261,55.410084,53,16.865665,115.29625,5.018668
b14149,2885c9d2-e445-4b7e-82c0-f3f18a28e412,145.69777,71.74557,52,37.971203,83.88416,5.074688
b14309,28eb304b-2000-439f-a196-69618abcd078,146.36697,72.61798,53,38.069736,85.423004,4.787041
b14161,8264d042-4c69-455e-a8f0-80cf36889410,156.14276,53.61444,52,13.228729,90,5.164131
b14322,82b71f20-0fc4-4a5b-a9e6-874beb33acc4,155.86253,54.051407,53,13.325299,91.90924,5.4906273
b14165,fc055e35-986f-4311-b1b7-9d74bb84707a,161.54872,62.03102,52,12.746646,66.60106,5.8309627
b14325,97d2b6b0-7dea-46b8-a9ad-c7332387b875,161.97983,62.366753,53,13.075126,68.00894,5.4965525
b14176,b69fa0f2-d878-4bce-ad9b-e22c602a858f,181.23874,54.191837,52,25.55435,92.73137,6.0894704
b14334,35f26671-0c6e-4c28-987a-f79e8458ce0e,181.63313,54.5928,53,26.220097,91.153625,5.57338
b14186,4ad5f94c-4ae4-4728-aca0-88d6709284e4,199.99396,65.88636,52,15.490397,100.068146,5.1349964
b14353,64d66c57-1973-43e7-a15f-5b78051bae90,200.46909,66.455315,53,15.875767,100.41205,5.309804
b14204,bc328f42-5c11-49cf-85bf-9f43348ff281,219.68216,74.48268,52,21.739485,95.54116,5.810139
b14375,669727b1-f0f2-4b82-b830-c9dc6fcd9176,220.64627,74.97133,53,22.229546,94.396454,5.96076
b14209,293a1965-b2bd-499a-a4e5-70f22a05d2ce,218.1802,56.367893,52,16.088444,111.3212,4.4597025
b14378,ae5ed84a-0fa5-4423-bb0d-c7e839e75059,218.61244,56.818676,53,15.803855,109.24664,5.6834326
b14225,8afd5a41-b646-4f4c-947c-8ef11df5e1ef,240.60512,72.927185,52,29.20645,116.0234,5.668704
b14398,aedec831-19d2-4692-91c4-1c8908c4001b,241.72398,73.31088,53,28.791939,115.73733,6.028775
b14226,1e9705bc-8449-42a8-be42-fe6b6c9c8582,236.51607,56.968327,52,15.58632,118.17847,6.637774
b14399,4423654c-ae28-4811-93d4-bad7d9f2253f,236.93582,57.46697,53,14.856159,113.31509,6.659157
b14232,db451158-4f32-4924-a899-9d37d165aeb9,253.682,56.823692,52,14.311974,109.80113,5.536464
b14408,94ab1320-a779-4296-856f-ac07907c89bb,254.6631,57.334488,53,15.09044,109.15466,5.196259
b14233,77e5976c-3a3c-40b9-96c4-31ab0e5daa65,252.50223,66.43351,52,12.723206,130.60114,5.681399
b14409,ea959109-7061-4628-9e24-c4ee89bd37f5,253.20265,66.925934,53,13.261002,129.74059,5.71779
b14237,ed167ede-0a83-4da4-a79c-f72c4548e471,267.7778,75.87475,52,17.1368,94.25489,5.436137
b14416,633b4ac5-da71-48fb-802d-2eb30d28a246,268.89032,76.35649,53,17.199293,93.73622,5.022078
b14240,2b885d46-e85b-4f40-a40b-00a7712b9dfd,272.869,57.659706,52,15.730681,70.361206,4.3077497
b14418,eb52bcc5-963d-4a89-83d7-79f229273d5a,273.96008,57.410255,53,16.58451,77.66102,4.0921955
b14247,12250ef9-aa03-4726-8c98-1bf011ea17d0,289.3993,61.723923,52,18.046207,77.02414,6.434273
b14429,d854255c-6455-432b-a7b0-ab2302435174,290.47147,62.36378,53,18.252783,71.79498,6.627306
b14251,c109e829-e210-4bda-adda-25b7b6dec630,302.09335,64.523735,52,20.524693,42.752213,4.302052
b14434,706cc5ca-bcb1-4e6e-a83a-d984f69c4e3d,302.84256,65.10629,53,20.468224,45.34293,4.870994
b14253,6a67be29-9aeb-432c-ab08-67ad70c3710a,310.67392,67.06358,52,33.12306,46.202538,4.11013
b14437,e93df913-89de-4ad4-80a1-c029a9760d82,312.17395,67.35451,53,34.474277,47.363464,4.459513
b14260,985a09a9-5be5-425b-ba48-1d069f283b5c,331.59042,60.349373,52,16.808968,60.427876,5.5170636
b14442,2a19d27a-4317-4cea-99a8-45e49e4c0d6e,333.1654,61.049393,53,16.58588,60.08883,5.595192
b14268,56bfd85d-1ab1-4868-954d-30f00873478f,345.86014,60.083237,52,21.18672,37.431873,6.4680414
b14447,59d919bb-337d-4219-ba8c-df77e4e49684,347.10995,61.504707,53,21.578777,42.103477,6.653714
b14274,567c516f-5fe0-4e39-82c1-3f2ccd1d8bb7,313.99557,76.108826,52,11.832609,66.68746,5.9003625
b14452,68b0e0af-b7ad-40e8-a323-8bc56ab16464,314.77026,76.86465,53,12.585105,68.81608,5.8872333
b14331,1f35f834-c737-43b9-85a2-0d8ed2a105d8,185.11172,72.908134,53,38.922543,90.86885,5.656055
b14521,b1a7d307-6b29-41f0-9262-515dff01dd2c,195.16594,76.472305,54,19.917788,95.133255,5.459952
b14603,bfdc1c5a-9221-4508-968d-f2ca77ea9004,291.7132,64.55652,54,18.424997,71.59616,6.841454
b14606,f2d5dada-1bf8-4e0c-bebb-2b1cb12541e5,304.01422,67.231186,54,21.429615,43.872135,4.4283614
b14626,336a29bd-6d82-45de-94b2-3c2038c5c8a3,138.10768,74.51559,54,21.461952,85.51708,5.7079644
b14627,79e35c19-c349-41ee-be03-f1db032ceddd,157.74823,74.97823,54,14.808127,74.43673,4.3103595
b14628,dc00d249-9431-4186-b657-07a2660d6a83,175.32379,74.810356,54,17.694088,73.38315,6.228919
b14630,d1e6cdde-d936-4ec6-9e6e-3fab6803c2bb,328.30142,75.362885,54,11.256892,100.86413,7.7889223
b14847,077bfcae-79ee-4b9b-ae0a-4dc3f25aba93,185.91786,74.602936,55,38.930645,89.685135,5.8459373
b14527,8722cd61-6de7-47ab-9ab5-730d5704f323,200.97832,68.675575,54,16.677406,99.5727,4.7727947
b14732,1802155f-3e82-4f42-80a1-6bbaa7f19113,200.97905,68.021194,55,16.475473,96.2931,4.882353
b14945,6f03c6bc-be66-40cc-880b-27b512d1cf94,200.22939,67.65996,56,17.145874,96.70657,5.1664553
b14542,b09c7ae3-05c8-4d84-ba26-0e8e781923fd,221.36366,77.014435,54,23.506638,94.60473,5.985564
b14750,4ff74295-fcb1-4c97-af5e-afb35e404f9e,221.79155,76.46298,55,23.123117,93.903595,6.0088344
b14961,f6f4dfa4-5aba-40a4-a738-a58d3fa45754,221.20137,75.997665,56,23.955181,94.007996,5.691355
b14547,2fa08125-2f3c-499a-acba-1b82fe6b596f,219.51602,58.91828,54,16.054586,109.87083,5.5026374
b14752,5ed2432b-b8e2-4430-b69a-adf3e8661d09,219.61996,58.24562,55,16.393457,109.456024,5.1410446
b14962,8d9e1596-e04e-469f-8e9b-a94783acaafb,218.91055,57.9668,56,17.259525,108.99929,5.2916074
b14577,1887fa11-fc47-4ff8-8232-2ae5de3b546a,255.35599,59.574493,54,15.284176,108.80661,5.327367
b14782,be55ca05-34fe-4c15-b9c5-8e4c2ab5b545,256.31848,58.87298,55,15.603279,109.38287,5.1902747
b14976,09562c2a-69d4-46e4-ac77-ef5406a2b890,255.50352,58.259663,56,16.165054,106.579185,5.267951
b14579,7ec5df79-3287-47a3-986a-36e39c229a7e,254.216,68.815735,54,13.007943,128.99113,5.7367907
b14786,ad458e37-7f7d-48ed-9b09-f59b69ff3932,254.8294,68.195724,55,12.854469,129.95102,5.72439
b14977,dbc3fbe7-034c-4d49-91fc-0601fcdd58b6,254.3933,67.4807,56,13.156714,126.43094,5.765329
b14590,c080e3e6-e7fd-4f90-b7d9-d582067879c2,270.1438,78.2261,54,17.275629,93.79422,5.582506
b14792,0b44fe45-940e-43a2-a639-e784f559e3fc,271.6003,77.60148,55,18.318842,96.112656,5.576435
b14984,0603b2d4-7db6-4e4b-bd95-d481dffdfa6f,271.93665,76.79325,56,18.540855,98.70522,5.91301
b14607,3864d973-5658-454e-8053-5fa8143978f2,313.89545,68.575096,54,34.79614,48.485065,3.9858491
b14809,5ac355a5-15eb-41eb-a6c1-54f18036a28c,315.39954,67.821465,55,35.176685,48.39694,4.2279944
b14999,bf9eebb5-ed0a-4799-b797-5961915c4f0d,315.63257,67.00121,56,36.595833,48.412468,3.8903952
b14619,7855a515-b6b1-4d0d-a34d-740bd039f86d,347.60373,64.93919,54,21.627068,47.98741,6.4818034
b14841,0a65e29f-db16-4cfb-aa8a-8acb4a9c5a8d,348.1555,63.47073,55,21.407692,41.89147,6.51389
b15020,046cc01d-ceaa-4dff-9ee8-b855df50c68e,347.63046,62.29001,56,21.990694,42.120197,6.6352453
b14629,12efb724-99be-4e49-8cd0-7d5e5e8f1d58,315.99747,78.94088,54,12.940726,69.4441,5.8796024
b14849,8c337e77-1edb-4a85-bf9d-31ebd92bc184,317.16016,78.34929,55,12.704639,68.629524,5.7274876
b15030,f61ef91b-e53d-4726-a831-f2f8d7d0e75c,316.58215,77.75661,56,13.000429,68.962326,5.8453307
b14802,7071e04f-9fc6-4b59-834d-1bd35ab2dfa8,293.64417,63.966427,55,18.795025,68.12021,6.4870086
b14996,9d868136-7a93-41c4-a5d9-34fba20cbc7d,294.3777,63.00629,56,19.134462,61.50946,6.5184326
b14813,667e270a-fac3-4341-a06c-66e672a68659,309.35965,62.79645,55,12.296619,46.468987,4.723978
b15007,e6665ae7-8f8e-4335-8eb3-bb713cd99d5b,309.85483,61.32323,56,11.926826,44.96308,4.819586
b15029,5896525a-4f20-478d-8993-cbe0d53bd37c,194.45737,75.57589,56,20.642914,92.48449,5.51479
b14615,1e2bd53a-b4eb-4a1d-b8f9-17397f5e2131,334.65057,63.0287,54,16.676823,62.334206,5.034889
b14830,564994b9-ce7a-4ce3-8bd4-1bc1064ed965,334.68323,62.8208,55,16.142353,59.600098,5.193915
b15013,6b888447-c548-4b53-9dce-ddf6a730f033,333.7166,62.198982,56,17.263805,59.767365,4.8834767
b15202,d4b12761-c140-44e5-8bd5-c99d5f15b12c,332.2358,62.722862,57,17.018072,56.908054,6.7093315
b14117,dac5d8b4-9688-4180-bc92-3d6d9494390c,87.14313,70.076645,52,32.98143,92.71951,6.3625674
b14286,b1b9cd90-6680-4e27-8f61-fb495d7eaf26,87.545074,70.30964,53,33.862297,95.27696,6.394059
b14463,2cdc3e97-1943-40d4-849a-ba9341a5352f,87.6312,72.223816,54,33.89915,95.56338,6.3482656
b14640,895c2c19-5d7e-4d86-93a4-39a66c0b24c9,87.50074,71.99985,55,34.802223,96.326805,6.5659847
b14862,8c8caafc-792c-4fa4-8582-65c835d24f36,86.512436,71.262405,56,35.321083,96.86076,6.2397985
b15037,71ad057a-a62c-4829-9c70-5109316d67c6,86.28557,71.082954,57,35.548542,96.82467,6.3708735
b15411,9a276247-5084-4f75-b9bc-bfa5ae04c41c,85.227936,70.733185,58,35.059055,95.71086,6.3913054
b14482,6408c6c5-b5ef-45c0-af36-d761ddc52f71,120.564835,57.42489,54,17.391762,115.25984,4.6593375
b14661,28fb0815-5fbe-423e-99c8-5eae659a0c0a,120.63047,56.863884,55,16.999138,116.09756,4.150733
